"Time", "Illuminance"
1581615671.3398368, 36
1581615671.34381, 36
1581615671.3479831, 36
1581615671.351995, 36
1581615671.35611, 36
1581615671.360229, 36
1581615671.364404, 36
1581615671.3685, 36
1581615671.372611, 36
1581615671.376777, 36
1581615671.380801, 35
1581615671.3848372, 36
1581615671.3889432, 36
1581615671.3930938, 36
1581615671.3972092, 36
1581615671.401288, 36
1581615671.4052842, 36
1581615671.409374, 36
1581615671.4135702, 36
1581615671.417637, 36
1581615671.421778, 36
1581615671.425788, 36
1581615671.4297888, 36
1581615671.4341178, 36
1581615671.438035, 36
1581615671.442181, 36
1581615671.446348, 36
1581615671.4504352, 36
1581615671.4544158, 36
1581615671.458538, 36
1581615671.462755, 36
1581615671.466704, 36
1581615671.470979, 36
1581615671.4752388, 36
1581615671.479022, 36
1581615671.483236, 36
1581615671.487348, 36
1581615671.4914072, 36
1581615671.495518, 36
1581615671.499608, 36
1581615671.5077581, 36
1581615671.511901, 36
1581615671.5159118, 36
1581615671.519986, 36
1581615671.52403, 36
1581615671.52821, 36
1581615671.532356, 36
1581615671.536405, 35
1581615671.5404842, 35
1581615671.5444741, 36
1581615671.548629, 36
1581615671.552685, 36
1581615671.55684, 36
1581615671.560929, 36
1581615671.565115, 36
1581615671.5691898, 36
1581615671.5732648, 35
1581615671.5772989, 37
1581615671.581409, 36
1581615671.585475, 36
1581615671.5895429, 36
1581615671.593754, 36
1581615671.5979378, 36
1581615671.601866, 36
1581615671.606081, 36
1581615671.6103191, 36
1581615671.614316, 36
1581615671.618418, 36
1581615671.622376, 36
1581615671.626612, 36
1581615671.6307032, 36
1581615671.63476, 36
1581615671.638741, 36
1581615671.642981, 36
1581615671.6471481, 36
1581615671.6511412, 36
1581615671.655081, 36
1581615671.659306, 36
1581615671.6631942, 37
1581615671.667552, 36
1581615671.671516, 36
1581615671.675655, 36
1581615671.679821, 35
1581615671.683966, 36
1581615671.6880178, 36
1581615671.69194, 36
1581615671.69621, 36
1581615671.700255, 37
1581615671.704253, 36
1581615671.7085178, 36
1581615671.712608, 36
1581615671.716684, 36
1581615671.72081, 35
1581615671.7249658, 36
1581615671.729003, 35
1581615671.733071, 36
1581615671.7370749, 36
1581615671.741293, 36
1581615671.7453911, 36
1581615671.7494779, 36
1581615671.753472, 36
1581615671.7575622, 35
1581615671.761695, 36
1581615671.765849, 36
1581615671.769941, 36
1581615671.773941, 36
1581615671.7821498, 36
1581615671.786155, 36
1581615671.790226, 36
1581615671.794406, 36
1581615671.798503, 35
1581615671.8026938, 36
1581615671.8065789, 36
1581615671.8108218, 36
1581615671.814822, 35
1581615671.819123, 35
1581615671.8230588, 36
1581615671.827191, 36
1581615671.831362, 36
1581615671.8353689, 36
1581615671.839495, 36
1581615671.8437052, 36
1581615671.847706, 36
1581615671.851712, 36
1581615671.855809, 36
1581615671.860016, 36
1581615671.8639941, 36
1581615671.8682082, 35
1581615671.872233, 36
1581615671.876291, 36
1581615671.8804522, 36
1581615671.884589, 35
1581615671.88869, 36
1581615671.892652, 36
1581615671.896954, 36
1581615671.901025, 36
1581615671.904949, 36
1581615671.9089909, 36
1581615671.913281, 36
1581615671.917388, 36
1581615671.92191, 36
1581615671.9253702, 35
1581615671.92957, 35
1581615671.93381, 35
1581615671.9377851, 37
1581615671.941899, 35
1581615671.9459462, 36
1581615671.950201, 36
1581615671.9541912, 36
1581615671.958368, 36
1581615671.962414, 36
1581615671.966707, 35
1581615671.970665, 36
1581615671.974709, 36
1581615671.978833, 35
1581615671.982978, 36
1581615671.986913, 36
1581615671.990979, 35
1581615671.995141, 36
1581615671.9993112, 36
1581615672.0034041, 36
1581615672.007581, 36
1581615672.011461, 36
1581615672.015699, 36
1581615672.019784, 36
1581615672.023814, 36
1581615672.027978, 36
1581615672.032593, 36
1581615672.0361888, 36
1581615672.040332, 36
1581615672.044375, 36
1581615672.052496, 36
1581615672.056463, 36
1581615672.06067, 36
1581615672.064768, 35
1581615672.068904, 35
1581615672.07285, 36
1581615672.0769348, 36
1581615672.081152, 36
1581615672.085166, 36
1581615672.0892658, 36
1581615672.0933042, 35
1581615672.097576, 36
1581615672.101619, 36
1581615672.1056142, 35
1581615672.109718, 36
1581615672.113929, 36
1581615672.118021, 35
1581615672.122138, 36
1581615672.1263108, 36
1581615672.130229, 36
1581615672.13445, 36
1581615672.138432, 35
1581615672.1425312, 36
1581615672.146711, 36
1581615672.1508212, 35
1581615672.154943, 35
1581615672.1589031, 36
1581615672.163098, 36
1581615672.167148, 36
1581615672.171136, 36
1581615672.175444, 35
1581615672.179753, 35
1581615672.183651, 36
1581615672.187607, 36
1581615672.191722, 37
1581615672.195795, 36
1581615672.199965, 35
1581615672.204111, 36
1581615672.2080362, 36
1581615672.212267, 36
1581615672.216394, 35
1581615672.2204092, 36
1581615672.2244952, 35
1581615672.228674, 35
1581615672.232818, 36
1581615672.236865, 35
1581615672.240968, 35
1581615672.244951, 36
1581615672.249158, 36
1581615672.253155, 35
1581615672.2572649, 36
1581615672.261323, 37
1581615672.2655208, 36
1581615672.2696378, 36
1581615672.2737029, 35
1581615672.277833, 35
1581615672.281984, 36
1581615672.2860448, 36
1581615672.28995, 36
1581615672.2941482, 36
1581615672.2983098, 36
1581615672.3024378, 35
1581615672.306398, 36
1581615672.31053, 35
1581615672.314715, 36
1581615672.318775, 36
1581615672.3267782, 35
1581615672.331054, 35
1581615672.335113, 36
1581615672.339097, 36
1581615672.3432791, 35
1581615672.347527, 36
1581615672.351486, 36
1581615672.3555908, 35
1581615672.3597062, 36
1581615672.363689, 35
1581615672.367944, 35
1581615672.371854, 36
1581615672.375948, 35
1581615672.3801558, 35
1581615672.384269, 36
1581615672.388232, 36
1581615672.3923619, 35
1581615672.396559, 36
1581615672.400726, 35
1581615672.404874, 36
1581615672.408831, 36
1581615672.412992, 36
1581615672.417037, 35
1581615672.421095, 36
1581615672.425248, 35
1581615672.4292428, 35
1581615672.433446, 36
1581615672.437531, 35
1581615672.441708, 35
1581615672.445633, 36
1581615672.4498298, 36
1581615672.453877, 35
1581615672.457928, 35
1581615672.46211, 36
1581615672.466222, 36
1581615672.470318, 35
1581615672.474425, 36
1581615672.478524, 36
1581615672.482581, 36
1581615672.486635, 36
1581615672.4907131, 36
1581615672.494845, 36
1581615672.499011, 36
1581615672.503011, 36
1581615672.507116, 36
1581615672.511325, 35
1581615672.515249, 35
1581615672.519438, 36
1581615672.523445, 36
1581615672.527693, 35
1581615672.531859, 36
1581615672.535981, 36
1581615672.539876, 35
1581615672.543945, 36
1581615672.5481758, 35
1581615672.552278, 35
1581615672.556365, 35
1581615672.560339, 36
1581615672.56454, 35
1581615672.568564, 36
1581615672.572628, 35
1581615672.576928, 36
1581615672.580995, 36
1581615672.585001, 36
1581615672.589081, 35
1581615672.597209, 36
1581615672.60121, 35
1581615672.605301, 35
1581615672.6093912, 36
1581615672.613603, 36
1581615672.617721, 35
1581615672.62171, 36
1581615672.625776, 36
1581615672.6300192, 35
1581615672.634167, 36
1581615672.63819, 36
1581615672.642159, 35
1581615672.646403, 36
1581615672.650499, 36
1581615672.65448, 35
1581615672.658626, 36
1581615672.66276, 36
1581615672.666938, 36
1581615672.6710331, 36
1581615672.675065, 36
1581615672.679106, 35
1581615672.683218, 36
1581615672.6872268, 36
1581615672.691423, 35
1581615672.695637, 36
1581615672.699709, 36
1581615672.703731, 35
1581615672.707742, 35
1581615672.711819, 36
1581615672.716108, 35
1581615672.719958, 36
1581615672.724221, 36
1581615672.728341, 35
1581615672.7324958, 36
1581615672.7365062, 36
1581615672.7406132, 36
1581615672.744766, 36
1581615672.748876, 36
1581615672.753163, 36
1581615672.756896, 36
1581615672.7611032, 36
1581615672.7652328, 35
1581615672.769307, 36
1581615672.7733219, 36
1581615672.7774951, 36
1581615672.781609, 36
1581615672.7857542, 37
1581615672.789799, 35
1581615672.7937799, 35
1581615672.7979689, 36
1581615672.801942, 35
1581615672.806087, 36
1581615672.8103738, 36
1581615672.814421, 36
1581615672.818496, 36
1581615672.82252, 36
1581615672.82653, 35
1581615672.830789, 36
1581615672.835297, 36
1581615672.839011, 35
1581615672.84308, 36
1581615672.847223, 36
1581615672.8512902, 36
1581615672.8553228, 36
1581615672.8593512, 36
1581615672.8635461, 35
1581615672.871606, 36
1581615672.875637, 35
1581615672.879854, 36
1581615672.883939, 36
1581615672.887946, 36
1581615672.892062, 35
1581615672.896269, 36
1581615672.900325, 36
1581615672.904439, 35
1581615672.908462, 36
1581615672.912509, 36
1581615672.916656, 35
1581615672.920704, 36
1581615672.9248261, 36
1581615672.928968, 35
1581615672.933103, 36
1581615672.937224, 36
1581615672.9413362, 35
1581615672.94546, 36
1581615672.9495318, 36
1581615672.9534988, 36
1581615672.9577112, 36
1581615672.96183, 36
1581615672.965972, 36
1581615672.969991, 36
1581615672.9740002, 36
1581615672.978186, 36
1581615672.982302, 36
1581615672.986382, 36
1581615672.990463, 35
1581615672.9944582, 36
1581615672.998543, 36
1581615673.0026398, 35
1581615673.006773, 36
1581615673.01108, 35
1581615673.0150988, 35
1581615673.01916, 35
1581615673.023306, 35
1581615673.027224, 36
1581615673.031334, 36
1581615673.0354629, 35
1581615673.03955, 35
1581615673.043709, 36
1581615673.047828, 36
1581615673.0520298, 35
1581615673.0560782, 36
1581615673.060199, 36
1581615673.064256, 35
1581615673.0682912, 36
1581615673.072261, 36
1581615673.076604, 36
1581615673.0806131, 36
1581615673.0847301, 36
1581615673.088725, 35
1581615673.092848, 36
1581615673.097012, 36
1581615673.101076, 35
1581615673.105052, 36
1581615673.109184, 36
1581615673.113415, 35
1581615673.11753, 36
1581615673.12148, 36
1581615673.125664, 35
1581615673.129791, 36
1581615673.133912, 36
1581615673.141824, 35
1581615673.1460311, 35
1581615673.150013, 36
1581615673.154162, 35
1581615673.158425, 36
1581615673.162442, 36
1581615673.1665971, 35
1581615673.170655, 36
1581615673.174731, 36
1581615673.178859, 35
1581615673.1828659, 36
1581615673.1870039, 36
1581615673.191168, 36
1581615673.195162, 36
1581615673.1993449, 36
1581615673.2033541, 35
1581615673.207476, 36
1581615673.211693, 36
1581615673.215775, 35
1581615673.219764, 36
1581615673.223936, 36
1581615673.228022, 36
1581615673.2321851, 36
1581615673.236149, 36
1581615673.240187, 35
1581615673.244363, 36
1581615673.248498, 36
1581615673.252576, 35
1581615673.256727, 36
1581615673.2608352, 36
1581615673.264796, 35
1581615673.269067, 36
1581615673.2729878, 36
1581615673.27712, 36
1581615673.281326, 36
1581615673.285408, 37
1581615673.289521, 35
1581615673.29357, 36
1581615673.297706, 36
1581615673.301738, 36
1581615673.305797, 35
1581615673.310006, 37
1581615673.3140962, 36
1581615673.318157, 35
1581615673.3221602, 36
1581615673.326388, 36
1581615673.330442, 36
1581615673.3345659, 36
1581615673.338599, 36
1581615673.342617, 36
1581615673.346848, 36
1581615673.351041, 35
1581615673.354984, 36
1581615673.359052, 36
1581615673.363161, 35
1581615673.36737, 36
1581615673.371455, 37
1581615673.375374, 36
1581615673.37961, 36
1581615673.3835871, 36
1581615673.3876631, 36
1581615673.3920078, 36
1581615673.396018, 37
1581615673.4001122, 36
1581615673.404277, 36
1581615673.4083898, 36
1581615673.416419, 36
1581615673.420456, 36
1581615673.424617, 36
1581615673.428747, 36
1581615673.4328341, 35
1581615673.436804, 36
1581615673.440893, 35
1581615673.445044, 36
1581615673.449205, 36
1581615673.453256, 36
1581615673.457401, 36
1581615673.4614022, 37
1581615673.465576, 36
1581615673.4695811, 35
1581615673.473652, 36
1581615673.477887, 35
1581615673.481972, 36
1581615673.485965, 37
1581615673.490174, 36
1581615673.494272, 36
1581615673.49825, 37
1581615673.502562, 36
1581615673.50647, 36
1581615673.510518, 37
1581615673.51477, 36
1581615673.5188549, 36
1581615673.523008, 37
1581615673.5270772, 36
1581615673.531167, 35
1581615673.535119, 36
1581615673.539346, 35
1581615673.543437, 36
1581615673.5474508, 35
1581615673.5516539, 36
1581615673.555692, 36
1581615673.55971, 36
1581615673.563809, 36
1581615673.568034, 36
1581615673.5722508, 35
1581615673.5761, 35
1581615673.580399, 35
1581615673.584416, 37
1581615673.5883992, 36
1581615673.592476, 36
1581615673.596713, 36
1581615673.60081, 36
1581615673.6049018, 36
1581615673.608899, 37
1581615673.612992, 36
1581615673.617066, 36
1581615673.621218, 37
1581615673.625325, 36
1581615673.629515, 36
1581615673.6336288, 36
1581615673.637685, 36
1581615673.6418, 36
1581615673.645874, 36
1581615673.650027, 36
1581615673.654124, 36
1581615673.6579561, 36
1581615673.662195, 36
1581615673.666333, 36
1581615673.670399, 37
1581615673.6744819, 36
1581615673.678642, 36
1581615673.68661, 37
1581615673.690895, 36
1581615673.694804, 36
1581615673.6990552, 36
1581615673.7030241, 36
1581615673.707114, 36
1581615673.7113228, 36
1581615673.715452, 35
1581615673.719456, 36
1581615673.7236311, 36
1581615673.7277389, 36
1581615673.7316952, 36
1581615673.735907, 36
1581615673.739893, 36
1581615673.744004, 36
1581615673.7482219, 36
1581615673.75229, 36
1581615673.756395, 36
1581615673.760407, 36
1581615673.764521, 36
1581615673.7687428, 36
1581615673.772702, 36
1581615673.776761, 36
1581615673.7809532, 36
1581615673.785101, 36
1581615673.789205, 36
1581615673.793301, 36
1581615673.7972999, 36
1581615673.801561, 36
1581615673.805677, 36
1581615673.809685, 37
1581615673.813709, 35
1581615673.817748, 36
1581615673.8219461, 35
1581615673.826237, 36
1581615673.830045, 35
1581615673.834284, 36
1581615673.83838, 36
1581615673.842391, 36
1581615673.846686, 37
1581615673.850584, 36
1581615673.854764, 35
1581615673.8586712, 36
1581615673.862827, 36
1581615673.867266, 36
1581615673.8711529, 37
1581615673.875191, 36
1581615673.879324, 36
1581615673.8832471, 37
1581615673.887386, 35
1581615673.891656, 35
1581615673.895616, 37
1581615673.899812, 36
1581615673.903886, 36
1581615673.907943, 36
1581615673.912128, 36
1581615673.916213, 36
1581615673.9202838, 36
1581615673.924441, 35
1581615673.928427, 36
1581615673.932461, 36
1581615673.9366982, 35
1581615673.940788, 36
1581615673.9448068, 36
1581615673.948926, 36
1581615673.953061, 36
1581615673.961198, 36
1581615673.965182, 35
1581615673.969375, 36
1581615673.973462, 37
1581615673.977461, 36
1581615673.9815402, 36
1581615673.985666, 37
1581615673.98986, 36
1581615673.9938612, 36
1581615673.9978912, 37
1581615674.0021691, 36
1581615674.006162, 36
1581615674.010253, 37
1581615674.014393, 36
1581615674.0185359, 36
1581615674.022617, 36
1581615674.026765, 36
1581615674.030829, 36
1581615674.0350132, 36
1581615674.0390651, 36
1581615674.043045, 36
1581615674.0472178, 37
1581615674.05135, 36
1581615674.0554292, 36
1581615674.0594208, 37
1581615674.0635588, 37
1581615674.0677419, 36
1581615674.071805, 36
1581615674.075795, 36
1581615674.079892, 36
1581615674.083946, 36
1581615674.088235, 36
1581615674.092324, 36
1581615674.09628, 36
1581615674.1003761, 36
1581615674.104599, 36
1581615674.1086981, 36
1581615674.1127858, 35
1581615674.116874, 36
1581615674.1209931, 37
1581615674.125071, 37
1581615674.129062, 36
1581615674.133309, 37
1581615674.137376, 36
1581615674.141488, 36
1581615674.1455622, 36
1581615674.149664, 35
1581615674.153732, 36
1581615674.15788, 36
1581615674.161821, 36
1581615674.1660612, 36
1581615674.170143, 36
1581615674.17422, 36
1581615674.178313, 36
1581615674.182385, 37
1581615674.186513, 36
1581615674.190638, 36
1581615674.194667, 37
1581615674.1988091, 36
1581615674.202934, 36
1581615674.207041, 36
1581615674.21104, 36
1581615674.215175, 36
1581615674.219266, 37
1581615674.223413, 36
1581615674.2315168, 36
1581615674.2356532, 36
1581615674.2395892, 36
1581615674.243705, 36
1581615674.247849, 36
1581615674.2519932, 36
1581615674.256094, 36
1581615674.260154, 36
1581615674.264297, 36
1581615674.268262, 36
1581615674.272535, 36
1581615674.276424, 36
1581615674.280687, 36
1581615674.284605, 36
1581615674.28879, 36
1581615674.2928782, 36
1581615674.296994, 36
1581615674.3011022, 36
1581615674.305304, 36
1581615674.309288, 36
1581615674.31339, 36
1581615674.317407, 36
1581615674.321662, 36
1581615674.3257, 36
1581615674.3297448, 36
1581615674.333895, 36
1581615674.338055, 36
1581615674.342156, 36
1581615674.346119, 36
1581615674.350354, 36
1581615674.354327, 36
1581615674.3585129, 36
1581615674.362493, 36
1581615674.366818, 36
1581615674.370833, 36
1581615674.3749309, 36
1581615674.3789802, 36
1581615674.383147, 35
1581615674.3871732, 36
1581615674.391377, 36
1581615674.395255, 36
1581615674.3995352, 37
1581615674.403657, 36
1581615674.407707, 36
1581615674.411637, 36
1581615674.4157681, 36
1581615674.419997, 36
1581615674.4240808, 36
1581615674.428204, 36
1581615674.432132, 36
1581615674.436214, 37
1581615674.440432, 36
1581615674.444457, 36
1581615674.448684, 36
1581615674.452775, 36
1581615674.456876, 36
1581615674.4609559, 36
1581615674.465062, 36
1581615674.4691489, 36
1581615674.473171, 36
1581615674.477362, 36
1581615674.4814641, 36
1581615674.485545, 35
1581615674.489602, 36
1581615674.4936142, 36
1581615674.497756, 36
1581615674.50597, 36
1581615674.509953, 36
1581615674.513978, 36
1581615674.518244, 36
1581615674.522327, 36
1581615674.526382, 36
1581615674.5303638, 36
1581615674.534544, 36
1581615674.538731, 36
1581615674.542711, 36
1581615674.546849, 36
1581615674.550934, 36
1581615674.5550232, 36
1581615674.5591402, 36
1581615674.5631602, 36
1581615674.567435, 36
1581615674.571558, 36
1581615674.575689, 36
1581615674.579596, 36
1581615674.5838091, 36
1581615674.587898, 37
1581615674.591905, 36
1581615674.5961459, 36
1581615674.6001978, 36
1581615674.604149, 36
1581615674.6083572, 36
1581615674.6123462, 36
1581615674.616436, 37
1581615674.620639, 36
1581615674.624773, 36
1581615674.628865, 35
1581615674.632818, 36
1581615674.6370409, 36
1581615674.6411772, 36
1581615674.645149, 36
1581615674.649266, 35
1581615674.6536162, 36
1581615674.657537, 35
1581615674.661514, 36
1581615674.6656158, 35
1581615674.6698098, 35
1581615674.673996, 36
1581615674.677876, 35
1581615674.681947, 37
1581615674.6862369, 36
1581615674.690327, 36
1581615674.694348, 36
1581615674.698408, 36
1581615674.7026272, 36
1581615674.706812, 36
1581615674.710817, 36
1581615674.71472, 36
1581615674.7190661, 35
1581615674.7230809, 36
1581615674.7270741, 36
1581615674.731174, 36
1581615674.735296, 36
1581615674.7394838, 36
1581615674.7435908, 36
1581615674.747544, 36
1581615674.751631, 36
1581615674.755877, 36
1581615674.759861, 36
1581615674.763979, 36
1581615674.7681541, 36
1581615674.776155, 36
1581615674.780355, 36
1581615674.784457, 36
1581615674.788525, 35
1581615674.792713, 36
1581615674.796767, 35
1581615674.800834, 36
1581615674.804984, 36
1581615674.809015, 36
1581615674.81303, 36
1581615674.8172932, 36
1581615674.821328, 36
1581615674.825418, 36
1581615674.8293629, 36
1581615674.8335621, 36
1581615674.83759, 36
1581615674.841713, 36
1581615674.845815, 36
1581615674.850042, 36
1581615674.8541188, 36
1581615674.8582149, 36
1581615674.862375, 36
1581615674.866441, 36
1581615674.87041, 36
1581615674.8745978, 36
1581615674.8785899, 36
1581615674.8826811, 35
1581615674.8869, 36
1581615674.8910248, 36
1581615674.8949811, 35
1581615674.899192, 36
1581615674.903284, 36
1581615674.907326, 36
1581615674.9114938, 36
1581615674.915601, 36
1581615674.9196732, 36
1581615674.923689, 36
1581615674.9278378, 35
1581615674.9318569, 35
1581615674.935987, 36
1581615674.940177, 36
1581615674.944315, 36
1581615674.9483001, 36
1581615674.952447, 36
1581615674.956553, 36
1581615674.960545, 36
1581615674.964712, 35
1581615674.968849, 35
1581615674.972932, 36
1581615674.977108, 36
1581615674.9811, 36
1581615674.985217, 36
1581615674.989381, 36
1581615674.99338, 36
1581615674.9974458, 36
1581615675.00151, 36
1581615675.005694, 36
1581615675.009665, 36
1581615675.01392, 36
1581615675.0179908, 36
1581615675.022114, 36
1581615675.026313, 36
1581615675.030321, 35
1581615675.0343091, 35
1581615675.038497, 36
1581615675.042646, 36
1581615675.050584, 36
1581615675.05468, 35
1581615675.0589068, 35
1581615675.062984, 36
1581615675.066907, 35
1581615675.0711622, 35
1581615675.075273, 36
1581615675.0792582, 36
1581615675.0834382, 36
1581615675.087571, 36
1581615675.0916648, 35
1581615675.09584, 36
1581615675.099892, 36
1581615675.103961, 36
1581615675.108055, 36
1581615675.1120021, 36
1581615675.116235, 35
1581615675.120393, 36
1581615675.1244612, 36
1581615675.128525, 36
1581615675.13248, 36
1581615675.136726, 35
1581615675.140884, 35
1581615675.144876, 36
1581615675.1488829, 36
1581615675.15313, 36
1581615675.157237, 36
1581615675.161186, 36
1581615675.165371, 36
1581615675.169508, 36
1581615675.173624, 36
1581615675.177705, 35
1581615675.181674, 36
1581615675.185807, 36
1581615675.190055, 36
1581615675.194017, 36
1581615675.198266, 36
1581615675.202305, 36
1581615675.206408, 35
1581615675.2105348, 36
1581615675.2145889, 36
1581615675.218678, 36
1581615675.222692, 36
1581615675.226913, 36
1581615675.231005, 36
1581615675.235033, 36
1581615675.239208, 36
1581615675.2431731, 36
1581615675.247263, 35
1581615675.25136, 35
1581615675.255595, 36
1581615675.259686, 36
1581615675.263625, 35
1581615675.267839, 36
1581615675.2719538, 36
1581615675.27599, 35
1581615675.280013, 35
1581615675.284224, 36
1581615675.288338, 36
1581615675.292428, 36
1581615675.2965279, 36
1581615675.300483, 35
1581615675.304699, 36
1581615675.308894, 36
1581615675.31279, 35
1581615675.321048, 36
1581615675.3251321, 36
1581615675.329223, 36
1581615675.3334541, 35
1581615675.337364, 36
1581615675.341432, 35
1581615675.3455, 36
1581615675.349602, 35
1581615675.3537989, 36
1581615675.3578749, 36
1581615675.3618932, 36
1581615675.365959, 36
1581615675.3701608, 36
1581615675.37429, 36
1581615675.378479, 35
1581615675.3823202, 36
1581615675.386539, 36
1581615675.390697, 36
1581615675.3948538, 36
1581615675.398803, 36
1581615675.403008, 35
1581615675.407062, 36
1581615675.4111722, 36
1581615675.4150982, 35
1581615675.419262, 36
1581615675.423496, 36
1581615675.427489, 35
1581615675.431757, 36
1581615675.43576, 35
1581615675.43984, 35
1581615675.443875, 35
1581615675.4481459, 36
1581615675.452118, 35
1581615675.456267, 36
1581615675.460253, 37
1581615675.464288, 35
1581615675.468512, 36
1581615675.4726279, 36
1581615675.4766421, 36
1581615675.480714, 36
1581615675.484925, 35
1581615675.489076, 35
1581615675.493113, 36
1581615675.4971142, 36
1581615675.5012019, 35
1581615675.505387, 36
1581615675.509411, 35
1581615675.513485, 36
1581615675.519088, 36
1581615675.521673, 36
1581615675.525655, 35
1581615675.529668, 36
1581615675.53383, 35
1581615675.538024, 35
1581615675.542059, 36
1581615675.546158, 36
1581615675.550357, 36
1581615675.554564, 36
1581615675.558657, 36
1581615675.562645, 35
1581615675.5668328, 36
1581615675.5709429, 36
1581615675.574978, 36
1581615675.579135, 36
1581615675.583272, 36
1581615675.587329, 35
1581615675.595346, 35
1581615675.5994399, 36
1581615675.603638, 35
1581615675.607699, 36
1581615675.611858, 36
1581615675.615799, 35
1581615675.620029, 36
1581615675.624176, 36
1581615675.6280499, 35
1581615675.632162, 36
1581615675.6363761, 36
1581615675.640509, 35
1581615675.644628, 36
1581615675.64858, 35
1581615675.652713, 36
1581615675.6567922, 36
1581615675.660959, 36
1581615675.665008, 36
1581615675.669198, 36
1581615675.6733491, 36
1581615675.6773918, 36
1581615675.681491, 36
1581615675.6856241, 36
1581615675.6897101, 35
1581615675.693713, 36
1581615675.697881, 36
1581615675.701997, 35
1581615675.706079, 36
1581615675.710022, 36
1581615675.71418, 35
1581615675.718389, 36
1581615675.722443, 35
1581615675.7265768, 36
1581615675.7306721, 36
1581615675.734708, 36
1581615675.738859, 36
1581615675.742896, 36
1581615675.746973, 36
1581615675.751147, 36
1581615675.755269, 36
1581615675.759288, 36
1581615675.7634912, 36
1581615675.767541, 35
1581615675.771573, 36
1581615675.775591, 36
1581615675.779617, 36
1581615675.783844, 36
1581615675.788106, 36
1581615675.792127, 36
1581615675.79619, 36
1581615675.80025, 35
1581615675.804438, 36
1581615675.808506, 36
1581615675.8124878, 35
1581615675.816726, 35
1581615675.82079, 35
1581615675.824894, 35
1581615675.828877, 36
1581615675.833101, 36
1581615675.837165, 36
1581615675.841293, 36
1581615675.845341, 36
1581615675.849302, 35
1581615675.853388, 36
1581615675.857676, 36
1581615675.865697, 35
1581615675.869882, 36
1581615675.8740108, 36
1581615675.8779771, 35
1581615675.882098, 36
1581615675.886268, 36
1581615675.890365, 36
1581615675.894277, 36
1581615675.898389, 35
1581615675.902645, 35
1581615675.906637, 36
1581615675.910768, 36
1581615675.9149199, 35
1581615675.919019, 36
1581615675.92314, 36
1581615675.9271638, 35
1581615675.931086, 36
1581615675.935462, 35
1581615675.939557, 35
1581615675.943531, 36
1581615675.9477272, 36
1581615675.951831, 35
1581615675.9559429, 36
1581615675.960066, 36
1581615675.964148, 36
1581615675.968101, 36
1581615675.972202, 36
1581615675.976324, 35
1581615675.980318, 36
1581615675.984509, 36
1581615675.9887319, 36
1581615675.99279, 36
1581615675.996889, 36
1581615676.000984, 36
1581615676.005085, 36
1581615676.009957, 35
1581615676.013223, 35
1581615676.017397, 36
1581615676.021276, 36
1581615676.0253062, 35
1581615676.029464, 36
1581615676.033749, 36
1581615676.037905, 36
1581615676.041963, 36
1581615676.045996, 36
1581615676.050158, 35
1581615676.054259, 36
1581615676.0582201, 36
1581615676.0623412, 36
1581615676.066558, 36
1581615676.070668, 36
1581615676.0746439, 35
1581615676.078701, 36
1581615676.0828328, 36
1581615676.086947, 36
1581615676.0911272, 36
1581615676.095118, 36
1581615676.0992022, 36
1581615676.1034381, 36
1581615676.107507, 36
1581615676.111625, 35
1581615676.115579, 36
1581615676.1197948, 36
1581615676.123768, 35
1581615676.128022, 35
1581615676.1321542, 36
1581615676.1401951, 35
1581615676.144214, 36
1581615676.148391, 36
1581615676.152471, 36
1581615676.156659, 36
1581615676.1607559, 36
1581615676.1648011, 35
1581615676.168873, 36
1581615676.1730292, 36
1581615676.177023, 35
1581615676.1811142, 36
1581615676.185101, 36
1581615676.189375, 36
1581615676.1933372, 36
1581615676.197454, 36
1581615676.2015622, 36
1581615676.205791, 36
1581615676.2097669, 36
1581615676.213878, 35
1581615676.218069, 36
1581615676.222141, 36
1581615676.2262778, 35
1581615676.230355, 36
1581615676.234415, 36
1581615676.2385678, 35
1581615676.2425442, 36
1581615676.246753, 36
1581615676.250842, 35
1581615676.2549372, 36
1581615676.259111, 36
1581615676.2630029, 35
1581615676.2670982, 36
1581615676.271277, 35
1581615676.2754781, 36
1581615676.279428, 36
1581615676.2834299, 36
1581615676.287659, 35
1581615676.2917, 36
1581615676.295786, 35
1581615676.299883, 36
1581615676.304043, 36
1581615676.308195, 36
1581615676.312264, 35
1581615676.3163798, 36
1581615676.3203468, 36
1581615676.3246121, 35
1581615676.3285801, 35
1581615676.3326468, 36
1581615676.336867, 35
1581615676.3409731, 36
1581615676.345115, 36
1581615676.349089, 35
1581615676.353302, 36
1581615676.3572202, 37
1581615676.361436, 35
1581615676.365579, 36
1581615676.369656, 36
1581615676.373813, 36
1581615676.377712, 36
1581615676.381871, 36
1581615676.3860521, 35
1581615676.390186, 35
1581615676.3942258, 36
1581615676.398315, 35
1581615676.402435, 35
1581615676.4104252, 36
1581615676.4145238, 36
1581615676.418657, 36
1581615676.422802, 36
1581615676.4269388, 35
1581615676.4310699, 36
1581615676.4350011, 36
1581615676.439201, 36
1581615676.443211, 36
1581615676.4473338, 36
1581615676.451479, 35
1581615676.455552, 36
1581615676.459656, 36
1581615676.463768, 36
1581615676.467885, 36
1581615676.471924, 36
1581615676.4759302, 36
1581615676.480066, 36
1581615676.484299, 37
1581615676.488426, 36
1581615676.492459, 36
1581615676.496608, 36
